visit_id,host,name,value,path,is_session,is_secure,is_http_only,same_site,expiry,first_party,cookie_domain,fp_domain,is_third_party,owner,categ,default,prevalence,fingerprinting
7603129937976433,.youtube.com,VISITOR_PRIVACY_METADATA,CgJFUxIhEh0SGwsMDg8QERITFBUWFxgZGhscHR4fICEiIyQlJiBN,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0488,3.0
7603129937976433,.youtube.com,VISITOR_PRIVACY_METADATA,CgJFUxIhEh0SGwsMDg8QERITFBUWFxgZGhscHR4fICEiIyQlJiBN,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0401,3.0
7603129937976433,.youtube.com,VISITOR_PRIVACY_METADATA,CgJFUxIhEh0SGwsMDg8QERITFBUWFxgZGhscHR4fICEiIyQlJiBN,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0391,3.0
7603129937976433,.youtube.com,VISITOR_PRIVACY_METADATA,CgJFUxIhEh0SGwsMDg8QERITFBUWFxgZGhscHR4fICEiIyQlJiBN,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0362,3.0
7603129937976433,.youtube.com,VISITOR_PRIVACY_METADATA,CgJFUxIhEh0SGwsMDg8QERITFBUWFxgZGhscHR4fICEiIyQlJiBN,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0354,3.0
7603129937976433,.youtube.com,VISITOR_PRIVACY_METADATA,CgJFUxIhEh0SGwsMDg8QERITFBUWFxgZGhscHR4fICEiIyQlJiBN,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0343,3.0
7603129937976433,.youtube.com,VISITOR_PRIVACY_METADATA,CgJFUxIhEh0SGwsMDg8QERITFBUWFxgZGhscHR4fICEiIyQlJiBN,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0228,3.0
7603129937976433,.youtube.com,__Secure-ROLLOUT_TOKEN,CJrUpN71pvTbuAEQ8YG4z66IjwMY8YG4z66IjwM%3D,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0654,3.0
7603129937976433,.youtube.com,__Secure-ROLLOUT_TOKEN,CJrUpN71pvTbuAEQ8YG4z66IjwMY8YG4z66IjwM%3D,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0628,3.0
7603129937976433,.youtube.com,__Secure-ROLLOUT_TOKEN,CJrUpN71pvTbuAEQ8YG4z66IjwMY8YG4z66IjwM%3D,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0488,3.0
7603129937976433,.youtube.com,__Secure-ROLLOUT_TOKEN,CJrUpN71pvTbuAEQ8YG4z66IjwMY8YG4z66IjwM%3D,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0401,3.0
7603129937976433,.youtube.com,__Secure-ROLLOUT_TOKEN,CJrUpN71pvTbuAEQ8YG4z66IjwMY8YG4z66IjwM%3D,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0391,3.0
7603129937976433,.youtube.com,__Secure-ROLLOUT_TOKEN,CJrUpN71pvTbuAEQ8YG4z66IjwMY8YG4z66IjwM%3D,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0362,3.0
7603129937976433,.youtube.com,__Secure-ROLLOUT_TOKEN,CJrUpN71pvTbuAEQ8YG4z66IjwMY8YG4z66IjwM%3D,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0354,3.0
7603129937976433,.youtube.com,__Secure-ROLLOUT_TOKEN,CJrUpN71pvTbuAEQ8YG4z66IjwMY8YG4z66IjwM%3D,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0343,3.0
7603129937976433,.youtube.com,__Secure-ROLLOUT_TOKEN,CJrUpN71pvTbuAEQ8YG4z66IjwMY8YG4z66IjwM%3D,/,0,1,1,no_restriction,2026-02-09 17:59:10+00:00,https://www.andm.gov.za/,youtube.com,andm.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0228,3.0
1513905639421473,.dannhauser.gov.za,sbjs_migrations,1418474375998%3D1,/,1,0,0,no_restriction,,https://www.dannhauser.gov.za/,dannhauser.gov.za,dannhauser.gov.za,0,,,,,
1513905639421473,.dannhauser.gov.za,sbjs_current_add,fd%3D2025-08-13%2017%3A59%3A28%7C%7C%7Cep%3Dhttps%3A%2F%2Fwww.dannhauser.gov.za%2F%7C%7C%7Crf%3D%28none%29,/,1,0,0,no_restriction,,https://www.dannhauser.gov.za/,dannhauser.gov.za,dannhauser.gov.za,0,,,,,
1513905639421473,.dannhauser.gov.za,sbjs_first_add,fd%3D2025-08-13%2017%3A59%3A28%7C%7C%7Cep%3Dhttps%3A%2F%2Fwww.dannhauser.gov.za%2F%7C%7C%7Crf%3D%28none%29,/,1,0,0,no_restriction,,https://www.dannhauser.gov.za/,dannhauser.gov.za,dannhauser.gov.za,0,,,,,
1513905639421473,.dannhauser.gov.za,sbjs_current,typ%3Dtypein%7C%7C%7Csrc%3D%28direct%29%7C%7C%7Cmdm%3D%28none%29%7C%7C%7Ccmp%3D%28none%29%7C%7C%7Ccnt%3D%28none%29%7C%7C%7Ctrm%3D%28none%29%7C%7C%7Cid%3D%28none%29%7C%7C%7Cplt%3D%28none%29%7C%7C%7Cfmt%3D%28none%29%7C%7C%7Ctct%3D%28none%29,/,1,0,0,no_restriction,,https://www.dannhauser.gov.za/,dannhauser.gov.za,dannhauser.gov.za,0,,,,,
1513905639421473,.dannhauser.gov.za,sbjs_first,typ%3Dtypein%7C%7C%7Csrc%3D%28direct%29%7C%7C%7Cmdm%3D%28none%29%7C%7C%7Ccmp%3D%28none%29%7C%7C%7Ccnt%3D%28none%29%7C%7C%7Ctrm%3D%28none%29%7C%7C%7Cid%3D%28none%29%7C%7C%7Cplt%3D%28none%29%7C%7C%7Cfmt%3D%28none%29%7C%7C%7Ctct%3D%28none%29,/,1,0,0,no_restriction,,https://www.dannhauser.gov.za/,dannhauser.gov.za,dannhauser.gov.za,0,,,,,
1513905639421473,.dannhauser.gov.za,sbjs_udata,vst%3D1%7C%7C%7Cuip%3D%28none%29%7C%7C%7Cuag%3DMozilla%2F5.0%20%28X11%3B%20Linux%20x86_64%3B%20rv%3A134.0%29%20Gecko%2F20100101%20Firefox%2F134.0,/,1,0,0,no_restriction,,https://www.dannhauser.gov.za/,dannhauser.gov.za,dannhauser.gov.za,0,,,,,
1513905639421473,.dannhauser.gov.za,sbjs_session,pgs%3D1%7C%7C%7Ccpg%3Dhttps%3A%2F%2Fwww.dannhauser.gov.za%2F,/,0,0,0,no_restriction,2025-08-13 18:29:28+00:00,https://www.dannhauser.gov.za/,dannhauser.gov.za,dannhauser.gov.za,0,,,,,
4285531849715480,.www.capewinelands.gov.za,__wpdm_client,919f5da2091859c939aa4e4c3622981b,/,1,1,1,no_restriction,,https://www.capewinelands.gov.za/,capewinelands.gov.za,capewinelands.gov.za,0,,,,,
4285531849715480,.capewinelands.gov.za,_ga_HP1RMYQSKZ,deleted,/,0,0,0,no_restriction,2026-09-17 17:59:49+00:00,https://www.capewinelands.gov.za/,capewinelands.gov.za,capewinelands.gov.za,0,,,,,
4285531849715480,.capewinelands.gov.za,_ga_HP1RMYQSKZ,GS2.1.s1755107989$o1$g0$t1755107989$j60$l0$h0,/,0,0,0,no_restriction,2026-09-17 17:59:49+00:00,https://www.capewinelands.gov.za/,capewinelands.gov.za,capewinelands.gov.za,0,,,,,
4285531849715480,.capewinelands.gov.za,_ga_HP1RMYQSKZ,GS2.1.s1755107989$o1$g0$t1755107989$j60$l0$h0,/,0,0,0,no_restriction,2026-09-17 17:59:49+00:00,https://www.capewinelands.gov.za/,capewinelands.gov.za,capewinelands.gov.za,0,,,,,
4285531849715480,.capewinelands.gov.za,_ga,GA1.1.1360290913.1755107990,/,0,0,0,no_restriction,2026-09-17 17:59:49+00:00,https://www.capewinelands.gov.za/,capewinelands.gov.za,capewinelands.gov.za,0,,,,,
4285531849715480,.capewinelands.gov.za,_ga_HP1RMYQSKZ,deleted,/,0,0,0,no_restriction,2026-09-17 17:59:58+00:00,https://www.capewinelands.gov.za/,capewinelands.gov.za,capewinelands.gov.za,0,,,,,
4285531849715480,.capewinelands.gov.za,_ga_HP1RMYQSKZ,deleted,/,0,0,0,no_restriction,2026-09-17 17:59:58+00:00,https://www.capewinelands.gov.za/,capewinelands.gov.za,capewinelands.gov.za,0,,,,,
4285531849715480,.capewinelands.gov.za,_ga_HP1RMYQSKZ,GS2.1.s1755107989$o1$g0$t1755107998$j51$l0$h0,/,0,0,0,no_restriction,2026-09-17 17:59:58+00:00,https://www.capewinelands.gov.za/,capewinelands.gov.za,capewinelands.gov.za,0,,,,,
4285531849715480,.capewinelands.gov.za,_ga_HP1RMYQSKZ,GS2.1.s1755107989$o1$g0$t1755107998$j51$l0$h0,/,0,0,0,no_restriction,2026-09-17 17:59:58+00:00,https://www.capewinelands.gov.za/,capewinelands.gov.za,capewinelands.gov.za,0,,,,,
2980350332439836,dikgatlong.gov.za,7f0976323ef46ad388f79f653b1885d5,2b657be355e0a8513041a446e79a0de7,/,1,1,1,no_restriction,,https://dikgatlong.gov.za/,dikgatlong.gov.za,dikgatlong.gov.za,0,,,,,
1628225849767779,.soundcloud.com,sc_anonymous_id,407099-974082-836685-643907,/,0,0,0,no_restriction,2026-09-17 18:00:54+00:00,https://dirco.gov.za/,soundcloud.com,dirco.gov.za,1,SoundCloud Global Limited & Co. KG,CDN;Embedded Content,unknown,0.00125,1.0
1628225849767779,.soundcloud.com,sc_anonymous_id,407099-974082-836685-643907,/,0,0,0,no_restriction,2026-09-17 18:00:54+00:00,https://dirco.gov.za/,soundcloud.com,dirco.gov.za,1,SoundCloud Global Limited & Co. KG,CDN;Embedded Content,unknown,0.00121,1.0
1628225849767779,.soundcloud.com,sc_anonymous_id,407099-974082-836685-643907,/,0,0,0,no_restriction,2026-09-17 18:00:54+00:00,https://dirco.gov.za/,soundcloud.com,dirco.gov.za,1,SoundCloud Global Limited & Co. KG,CDN;Embedded Content,unknown,0.00111,1.0
1628225849767779,.soundcloud.com,sc_anonymous_id,407099-974082-836685-643907,/,0,0,0,no_restriction,2026-09-17 18:00:54+00:00,https://dirco.gov.za/,soundcloud.com,dirco.gov.za,1,SoundCloud Global Limited & Co. KG,CDN;Embedded Content,unknown,0.00111,1.0
1628225849767779,.soundcloud.com,sc_anonymous_id,407099-974082-836685-643907,/,0,0,0,no_restriction,2026-09-17 18:00:54+00:00,https://dirco.gov.za/,soundcloud.com,dirco.gov.za,1,SoundCloud Global Limited & Co. KG,CDN;Embedded Content,unknown,0.00111,1.0
1628225849767779,.soundcloud.com,sc_anonymous_id,407099-974082-836685-643907,/,0,0,0,no_restriction,2026-09-17 18:00:54+00:00,https://dirco.gov.za/,soundcloud.com,dirco.gov.za,1,SoundCloud Global Limited & Co. KG,CDN;Embedded Content,unknown,0.000905,1.0
1628225849767779,.soundcloud.com,sc_anonymous_id,407099-974082-836685-643907,/,0,0,0,no_restriction,2026-09-17 18:00:54+00:00,https://dirco.gov.za/,soundcloud.com,dirco.gov.za,1,SoundCloud Global Limited & Co. KG,CDN;Embedded Content,unknown,0.000834,1.0
1628225849767779,.soundcloud.com,sc_anonymous_id,407099-974082-836685-643907,/,0,0,0,no_restriction,2026-09-17 18:00:54+00:00,https://dirco.gov.za/,soundcloud.com,dirco.gov.za,1,SoundCloud Global Limited & Co. KG,CDN;Embedded Content,unknown,0.000703,1.0
1628225849767779,.soundcloud.com,sc_anonymous_id,407099-974082-836685-643907,/,0,0,0,no_restriction,2026-09-17 18:00:54+00:00,https://dirco.gov.za/,soundcloud.com,dirco.gov.za,1,SoundCloud Global Limited & Co. KG,CDN;Embedded Content,unknown,0.000502,1.0
1628225849767779,.dirco.gov.za,_ga_3BK715QVM9,deleted,/,0,0,0,no_restriction,2026-09-17 18:00:55+00:00,https://dirco.gov.za/,dirco.gov.za,dirco.gov.za,0,,,,,
1628225849767779,.dirco.gov.za,_ga_3BK715QVM9,GS2.1.s1755108055$o1$g0$t1755108055$j60$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:00:55+00:00,https://dirco.gov.za/,dirco.gov.za,dirco.gov.za,0,,,,,
1628225849767779,.dirco.gov.za,_ga_3BK715QVM9,GS2.1.s1755108055$o1$g0$t1755108055$j60$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:00:55+00:00,https://dirco.gov.za/,dirco.gov.za,dirco.gov.za,0,,,,,
1628225849767779,.dirco.gov.za,_ga,GA1.1.1577401408.1755108055,/,0,0,0,no_restriction,2026-09-17 18:00:55+00:00,https://dirco.gov.za/,dirco.gov.za,dirco.gov.za,0,,,,,
1628225849767779,.dirco.gov.za,_ga_3BK715QVM9,deleted,/,0,0,0,no_restriction,2026-09-17 18:01:00+00:00,https://dirco.gov.za/,dirco.gov.za,dirco.gov.za,0,,,,,
1628225849767779,.dirco.gov.za,_ga_3BK715QVM9,deleted,/,0,0,0,no_restriction,2026-09-17 18:01:00+00:00,https://dirco.gov.za/,dirco.gov.za,dirco.gov.za,0,,,,,
1628225849767779,.dirco.gov.za,_ga_3BK715QVM9,GS2.1.s1755108055$o1$g0$t1755108060$j55$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:01:00+00:00,https://dirco.gov.za/,dirco.gov.za,dirco.gov.za,0,,,,,
1628225849767779,.dirco.gov.za,_ga_3BK715QVM9,GS2.1.s1755108055$o1$g0$t1755108060$j55$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:01:00+00:00,https://dirco.gov.za/,dirco.gov.za,dirco.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_QHM32FRK1H,deleted,/,0,0,0,no_restriction,2026-09-17 18:01:29+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_QHM32FRK1H,GS2.1.s1755108089$o1$g0$t1755108089$j60$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:01:29+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_QHM32FRK1H,GS2.1.s1755108089$o1$g0$t1755108089$j60$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:01:29+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga,GA1.1.1242932588.1755108090,/,0,0,0,no_restriction,2026-09-17 18:01:29+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_NML26MB2KY,deleted,/,0,0,0,no_restriction,2026-09-17 18:01:30+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_NML26MB2KY,GS2.1.s1755108090$o1$g0$t1755108090$j60$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:01:30+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_NML26MB2KY,GS2.1.s1755108090$o1$g0$t1755108090$j60$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:01:30+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_QHM32FRK1H,deleted,/,0,0,0,no_restriction,2026-09-17 18:01:36+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_QHM32FRK1H,deleted,/,0,0,0,no_restriction,2026-09-17 18:01:36+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_QHM32FRK1H,GS2.1.s1755108089$o1$g0$t1755108096$j53$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:01:36+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_QHM32FRK1H,GS2.1.s1755108089$o1$g0$t1755108096$j53$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:01:36+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_NML26MB2KY,deleted,/,0,0,0,no_restriction,2026-09-17 18:01:36+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_NML26MB2KY,deleted,/,0,0,0,no_restriction,2026-09-17 18:01:36+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_NML26MB2KY,GS2.1.s1755108090$o1$g0$t1755108096$j54$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:01:36+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
2589108854670241,.ecprov.gov.za,_ga_NML26MB2KY,GS2.1.s1755108090$o1$g0$t1755108096$j54$l0$h0,/,0,0,0,no_restriction,2026-09-17 18:01:36+00:00,https://ecprov.gov.za/,ecprov.gov.za,ecprov.gov.za,0,,,,,
1170795286803496,.youtube.com,YSC,jP2evwXTsGQ,/,1,1,1,no_restriction,,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0654,3.0
1170795286803496,.youtube.com,YSC,jP2evwXTsGQ,/,1,1,1,no_restriction,,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0628,3.0
1170795286803496,.youtube.com,YSC,jP2evwXTsGQ,/,1,1,1,no_restriction,,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0488,3.0
1170795286803496,.youtube.com,YSC,jP2evwXTsGQ,/,1,1,1,no_restriction,,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0401,3.0
1170795286803496,.youtube.com,YSC,jP2evwXTsGQ,/,1,1,1,no_restriction,,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0391,3.0
1170795286803496,.youtube.com,YSC,jP2evwXTsGQ,/,1,1,1,no_restriction,,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0362,3.0
1170795286803496,.youtube.com,YSC,jP2evwXTsGQ,/,1,1,1,no_restriction,,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0354,3.0
1170795286803496,.youtube.com,YSC,jP2evwXTsGQ,/,1,1,1,no_restriction,,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0343,3.0
1170795286803496,.youtube.com,YSC,jP2evwXTsGQ,/,1,1,1,no_restriction,,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0228,3.0
1170795286803496,.youtube.com,__Secure-ROLLOUT_TOKEN,CNG3tqiFw4a3jAEQtJrkm6-IjwMYtJrkm6-IjwM%3D,/,0,1,1,no_restriction,2026-02-09 18:01:50+00:00,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0654,3.0
1170795286803496,.youtube.com,__Secure-ROLLOUT_TOKEN,CNG3tqiFw4a3jAEQtJrkm6-IjwMYtJrkm6-IjwM%3D,/,0,1,1,no_restriction,2026-02-09 18:01:50+00:00,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0628,3.0
1170795286803496,.youtube.com,__Secure-ROLLOUT_TOKEN,CNG3tqiFw4a3jAEQtJrkm6-IjwMYtJrkm6-IjwM%3D,/,0,1,1,no_restriction,2026-02-09 18:01:50+00:00,https://edumbe.gov.za/,youtube.com,edumbe.gov.za,1,Google LLC,Ad Motivated Tracking;CDN;Embedded Content,unknown,0.0488,3.0
